testfall_id,stufe,workflow,score_strukturell,score_semantisch,score_gesamt,syntax_gate,fk_gate,pk_rate,pk_tabellen_gesamt,pk_tabellen_mit_pk,fk_referenzen_gesamt,fk_referenzen_ungueltig,entitaet_precision,entitaet_recall,entitaet_f1,entitaet_matched,entitaet_nur_in_referenz,entitaet_nur_in_generiert,attribut_precision,attribut_recall,attribut_f1,attribut_matched,attribut_nur_in_referenz,attribut_nur_in_generiert,beziehung_recall,beziehung_matched,beziehung_nur_in_referenz,beziehung_nur_in_generiert,abweichungen_total,input_tokens,output_tokens,total_tokens,llm_calls,error
TC001,1,sa,1.0,0.9692307692307693,0.9815384615384616,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.9230769230769231,0.9230769230769231,0.9230769230769231,12,1,1,1.0,2,0,0,1,2297,610,2907,1,
TC001,1,ps,1.0,0.9692307692307693,0.9815384615384616,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.9230769230769231,0.9230769230769231,0.9230769230769231,12,1,1,1.0,2,0,0,1,6787,2131,8918,3,
TC001,1,iw,1.0,0.9692307692307693,0.9815384615384616,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.9230769230769231,0.9230769230769231,0.9230769230769231,12,1,1,1.0,2,0,0,1,5382,1453,6835,2,
TC001,1,oa,1.0,0.9692307692307693,0.9815384615384616,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.9230769230769231,0.9230769230769231,0.9230769230769231,12,1,1,1.0,2,0,0,1,11333,2918,14251,4,
TC001,1,mad,1.0,0.9692307692307693,0.9815384615384616,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.9230769230769231,0.9230769230769231,0.9230769230769231,12,1,1,1.0,2,0,0,1,27084,5733,32817,8,
TC002,1,sa,1.0,1.0,1.0,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,1.0,1.0,1.0,19,0,0,1.0,2,0,0,0,2294,777,3071,1,
TC002,1,ps,1.0,1.0,1.0,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,1.0,1.0,1.0,19,0,0,1.0,2,0,0,0,7213,2692,9905,3,
TC002,1,iw,1.0,1.0,1.0,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,1.0,1.0,1.0,19,0,0,1.0,2,0,0,0,5597,1498,7095,2,
TC002,1,oa,1.0,1.0,1.0,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,1.0,1.0,1.0,19,0,0,1.0,2,0,0,0,12098,3363,15461,4,
TC002,1,mad,1.0,1.0,1.0,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,1.0,1.0,1.0,19,0,0,1.0,2,0,0,0,28610,6403,35013,8,
TC003,1,sa,1.0,0.9033816425120773,0.9420289855072463,1,1,1.0,5,5,4,0,0.8,1.0,0.888888888888889,4,0,1,0.8333333333333334,0.9090909090909091,0.8695652173913043,20,2,4,1.0,2,0,0,2,2314,1109,3423,1,
TC003,1,ps,1.0,0.9033816425120773,0.9420289855072463,1,1,1.0,5,5,4,0,0.8,1.0,0.888888888888889,4,0,1,0.8333333333333334,0.9090909090909091,0.8695652173913043,20,2,4,1.0,2,0,0,2,7641,3361,11002,3,
TC003,1,iw,1.0,0.9033816425120773,0.9420289855072463,1,1,1.0,5,5,4,0,0.8,1.0,0.888888888888889,4,0,1,0.8333333333333334,0.9090909090909091,0.8695652173913043,20,2,4,1.0,2,0,0,2,14183,4239,18422,4,
TC003,1,oa,1.0,0.8888888888888888,0.9333333333333333,1,1,1.0,5,5,4,0,0.8,1.0,0.888888888888889,4,0,1,0.7692307692307693,0.9090909090909091,0.8333333333333333,20,2,6,1.0,2,0,0,2,13558,4317,17875,4,
TC003,1,mad,1.0,0.9033816425120773,0.9420289855072463,1,1,1.0,5,5,4,0,0.8,1.0,0.888888888888889,4,0,1,0.8333333333333334,0.9090909090909091,0.8695652173913043,20,2,4,1.0,2,0,0,2,31068,7683,38751,8,
TC004,1,sa,1.0,0.9733333333333334,0.984,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,14,1,1,1.0,2,0,0,1,2296,665,2961,1,
TC004,1,ps,1.0,0.9733333333333334,0.984,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,14,1,1,1.0,2,0,0,1,6995,2525,9520,3,
TC004,1,iw,1.0,0.9733333333333334,0.984,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,14,1,1,1.0,2,0,0,1,20332,5218,25550,6,
TC004,1,oa,1.0,0.9466666666666668,0.9680000000000001,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.8666666666666667,0.8666666666666667,0.8666666666666667,13,2,2,1.0,2,0,0,2,11573,3222,14795,4,
TC004,1,mad,1.0,0.9733333333333334,0.984,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,14,1,1,1.0,2,0,0,1,29395,6816,36211,8,
TC005,1,sa,1.0,0.6019607843137255,0.7611764705882353,1,1,1.0,3,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,0.5882352941176471,0.5882352941176471,0.5882352941176471,10,7,7,0.5,1,1,0,9,2296,726,3022,1,
TC005,1,ps,1.0,0.6019607843137255,0.7611764705882353,1,1,1.0,3,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,0.5882352941176471,0.5882352941176471,0.5882352941176471,10,7,7,0.5,1,1,0,9,6978,2399,9377,3,
TC005,1,iw,1.0,0.6254901960784314,0.7752941176470589,1,1,1.0,3,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,0.6470588235294118,0.6470588235294118,0.6470588235294118,11,6,6,0.5,1,1,0,8,12828,3285,16113,4,
TC005,1,oa,1.0,0.6019607843137255,0.7611764705882353,1,1,1.0,3,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,0.5882352941176471,0.5882352941176471,0.5882352941176471,10,7,7,0.5,1,1,0,9,12256,3286,15542,4,
TC005,1,mad,1.0,0.6019607843137255,0.7611764705882353,1,1,1.0,3,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,0.5882352941176471,0.5882352941176471,0.5882352941176471,10,7,7,0.5,1,1,0,9,28406,6535,34941,8,
TC006,1,sa,1.0,1.0,1.0,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,1.0,1.0,1.0,19,0,0,1.0,2,0,0,0,2311,784,3095,1,
TC006,1,ps,1.0,0.9578947368421054,0.9747368421052632,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.8947368421052632,0.8947368421052632,0.8947368421052632,17,2,2,1.0,2,0,0,2,7136,2656,9792,3,
TC006,1,iw,1.0,1.0,1.0,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,1.0,1.0,1.0,19,0,0,1.0,2,0,0,0,5638,1601,7239,2,
TC006,1,oa,1.0,0.9578947368421054,0.9747368421052632,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.8947368421052632,0.8947368421052632,0.8947368421052632,17,2,2,1.0,2,0,0,2,12211,3535,15746,4,
TC006,1,mad,1.0,1.0,1.0,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,1.0,1.0,1.0,19,0,0,1.0,2,0,0,0,28982,6527,35509,8,
TC007,1,sa,1.0,0.9833333333333334,0.99,1,1,1.0,4,4,3,0,1.0,1.0,1.0,4,0,0,0.9583333333333334,0.9583333333333334,0.9583333333333334,23,1,1,1.0,3,0,0,1,2336,1016,3352,1,
TC007,1,ps,1.0,0.9833333333333334,0.99,1,1,1.0,4,4,3,0,1.0,1.0,1.0,4,0,0,0.9583333333333334,0.9583333333333334,0.9583333333333334,23,1,1,1.0,3,0,0,1,7859,3399,11258,3,
TC007,1,iw,1.0,1.0,1.0,1,1,1.0,4,4,3,0,1.0,1.0,1.0,4,0,0,1.0,1.0,1.0,24,0,0,1.0,3,0,0,0,22732,7321,30053,6,
TC007,1,oa,1.0,0.9833333333333334,0.99,1,1,1.0,4,4,3,0,1.0,1.0,1.0,4,0,0,0.9583333333333334,0.9583333333333334,0.9583333333333334,23,1,1,1.0,3,0,0,1,13941,4615,18556,4,
TC007,1,mad,1.0,1.0,1.0,1,1,1.0,4,4,3,0,1.0,1.0,1.0,4,0,0,1.0,1.0,1.0,24,0,0,1.0,3,0,0,0,32780,8547,41327,8,
TC008,1,sa,1.0,0.44666666666666666,0.6679999999999999,1,1,1.0,4,4,3,0,0.5,0.5,0.5,2,2,2,0.45,0.45,0.45,9,11,11,0.3333333333333333,1,2,0,15,2307,890,3197,1,
TC008,1,ps,1.0,0.44666666666666666,0.6679999999999999,1,1,1.0,4,4,3,0,0.5,0.5,0.5,2,2,2,0.45,0.45,0.45,9,11,11,0.3333333333333333,1,2,0,15,7458,2979,10437,3,
TC008,1,iw,1.0,0.44666666666666666,0.6679999999999999,1,1,1.0,4,4,3,0,0.5,0.5,0.5,2,2,2,0.45,0.45,0.45,9,11,11,0.3333333333333333,1,2,0,15,5736,1681,7417,2,
TC008,1,oa,1.0,0.44666666666666666,0.6679999999999999,1,1,1.0,4,4,3,0,0.5,0.5,0.5,2,2,2,0.45,0.45,0.45,9,11,11,0.3333333333333333,1,2,0,15,12901,3739,16640,4,
TC008,1,mad,1.0,0.44666666666666666,0.6679999999999999,1,1,1.0,4,4,3,0,0.5,0.5,0.5,2,2,2,0.45,0.45,0.45,9,11,11,0.3333333333333333,1,2,0,15,29476,6901,36377,8,
TC009,1,sa,1.0,0.26666666666666666,0.56,1,1,1.0,3,3,2,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,5,10,10,0.0,0,2,0,14,2316,675,2991,1,
TC009,1,ps,1.0,0.26666666666666666,0.56,1,1,1.0,3,3,2,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,5,10,10,0.0,0,2,0,14,7107,2419,9526,3,
TC009,1,iw,1.0,0.58,0.748,1,1,1.0,3,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,0.5333333333333333,0.5333333333333333,0.5333333333333333,8,7,7,0.5,1,1,0,9,5495,1455,6950,2,
TC009,1,oa,1.0,0.58,0.748,1,1,1.0,3,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,0.5333333333333333,0.5333333333333333,0.5333333333333333,8,7,7,0.5,1,1,0,9,12008,3406,15414,4,
TC009,1,mad,1.0,0.26666666666666666,0.56,1,1,1.0,3,3,2,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,5,10,10,0.0,0,2,0,14,30571,7296,37867,8,
TC010,1,sa,1.0,0.5019607843137255,0.7011764705882353,1,1,1.0,3,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,0.5882352941176471,0.5882352941176471,0.5882352941176471,10,7,7,0.0,0,2,0,10,2312,727,3039,1,
TC010,1,ps,1.0,0.47843137254901963,0.6870588235294117,1,1,1.0,3,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,0.5294117647058824,0.5294117647058824,0.5294117647058824,9,8,8,0.0,0,2,0,11,7144,2708,9852,3,
TC010,1,iw,1.0,0.5019607843137255,0.7011764705882353,1,1,1.0,3,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,0.5882352941176471,0.5882352941176471,0.5882352941176471,10,7,7,0.0,0,2,0,10,5565,1494,7059,2,
TC010,1,oa,1.0,0.47843137254901963,0.6870588235294117,1,1,1.0,3,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,0.5294117647058824,0.5294117647058824,0.5294117647058824,9,8,8,0.0,0,2,0,11,12158,3569,15727,4,
TC010,1,mad,1.0,0.38947368421052636,0.6336842105263158,1,1,1.0,5,5,4,0,0.4,0.6666666666666666,0.5,2,1,3,0.42857142857142855,0.5294117647058824,0.4736842105263158,9,8,12,0.0,0,2,0,11,30746,7724,38470,8,
TC011,1,sa,1.0,0.961904761904762,0.9771428571428572,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.9047619047619048,0.9047619047619048,0.9047619047619048,19,2,2,1.0,2,0,0,2,2311,842,3153,1,
TC011,1,ps,1.0,0.9512195121951219,0.9707317073170731,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.9,0.8571428571428571,0.8780487804878048,18,3,2,1.0,2,0,0,3,7226,2729,9955,3,
TC011,1,iw,1.0,0.980952380952381,0.9885714285714287,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.9523809523809523,0.9523809523809523,0.9523809523809523,20,1,1,1.0,2,0,0,1,5714,1634,7348,2,
TC011,1,oa,1.0,0.9512195121951219,0.9707317073170731,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.9,0.8571428571428571,0.8780487804878048,18,3,2,1.0,2,0,0,3,12620,3690,16310,4,
TC011,1,mad,1.0,0.961904761904762,0.9771428571428572,1,1,1.0,3,3,2,0,1.0,1.0,1.0,3,0,0,0.9047619047619048,0.9047619047619048,0.9047619047619048,19,2,2,1.0,2,0,0,2,30148,6930,37078,8,
TC012,1,sa,1.0,0.9652173913043478,0.9791304347826086,1,1,1.0,4,4,3,0,1.0,1.0,1.0,4,0,0,0.9130434782608695,0.9130434782608695,0.9130434782608695,21,2,2,1.0,3,0,0,2,2348,986,3334,1,
TC012,1,ps,1.0,0.982608695652174,0.9895652173913044,1,1,1.0,4,4,3,0,1.0,1.0,1.0,4,0,0,0.9565217391304348,0.9565217391304348,0.9565217391304348,22,1,1,1.0,3,0,0,1,7773,3281,11054,3,
